Epoca,Erro_Treino
1191,0.0006245606622102314
1192,0.0006238743549314286
1193,0.0006231879960158508
1194,0.000622504258254089
1195,0.0006218207195550709
1196,0.0006211396489236033
1197,0.0006204602561108789
1198,0.0006197803593136551
1199,0.0006191029794176861
1200,0.0006184273264515294
1201,0.0006177533136109587
1202,0.0006170797037878713
1203,0.0006164068685983095
1204,0.0006157361312230083
1205,0.000615067286278373
1206,0.0006143993408178033
1207,0.0006137326633784976
1208,0.0006130668831880589
1209,0.00061240405168782
1210,0.0006117413211500724
1211,0.0006110789851872436
1212,0.0006104188823761481
1213,0.0006097608225118397
1214,0.0006091037461167241
1215,0.0006084473096958087
1216,0.0006077927721612983
1217,0.0006071384579378767
1218,0.000606486270767149
1219,0.0006058362437592036
1220,0.0006051862794155542
1221,0.0006045384310465311
1222,0.0006038903189211263
1223,0.0006032453406454643
1224,0.0006026009243813088
1225,0.0006019576923799469
1226,0.0006013155420050396
1227,0.0006006749560227877
1228,0.0006000354331685041
1229,0.0005993967120813777
1230,0.0005987596366821918
1231,0.0005981239437618639
1232,0.0005974894516191394
1233,0.00059685692990953
1234,0.0005962247854161213
1235,0.0005955937607500523
1236,0.0005949640976934136
1237,0.0005943356517625882
1238,0.000593708736050509
1239,0.0005930833346472295
1240,0.0005924584449330966
1241,0.0005918352247211977
1242,0.0005912119016771341
1243,0.00059059156817352
1244,0.0005899717741677597
1245,0.0005893528565173681
1246,0.0005887360610867707
1247,0.0005881187228449697
1248,0.0005875045609981208
1249,0.0005868902037534991
1250,0.0005862778341380873
1251,0.0005856664491353415
1252,0.000585056166727177
1253,0.0005844465230668869
1254,0.0005838390606734816
1255,0.0005832318514045194
1256,0.0005826260594712913
1257,0.0005820220221959355
1258,0.000581417799864254
1259,0.0005808162703324284
1260,0.0005802151280790778
1261,0.0005796153402566114
1262,0.0005790163598735411
1263,0.0005784187958844587
1264,0.0005778227805981955
1265,0.0005772271092642506
1266,0.0005766322155442592
1267,0.0005760396839003844
1268,0.0005754480493963058
1269,0.0005748572693422527
1270,0.0005742674842388749
1271,0.0005736790131141887
1272,0.0005730909534917197
1273,0.0005725049779041328
1274,0.0005719195039327673
1275,0.0005713355405025598
1276,0.0005707516867248432
1277,0.0005701702921215179
1278,0.0005695892585063507
1279,0.0005690093480937681
1280,0.0005684308073013575
1281,0.0005678530480111907
1282,0.0005672766748976905
1283,0.0005667011897398161
1284,0.0005661266567193786
1285,0.0005655536483738131
1286,0.0005649812881523558
1287,0.0005644102382617779
1288,0.0005638401046381472
1289,0.0005632713919366768
1290,0.0005627025301627674
1291,0.0005621355939205129
1292,0.0005615698117757705
1293,0.0005610058960328521
1294,0.0005604419144766286
1295,0.0005598793885577342
1296,0.0005593172035408761
1297,0.0005587569719396093
1298,0.0005581971411774377
1299,0.0005576388656419907
1300,0.0005570813408167942
1301,0.0005565240384139872
1302,0.0005559685313229121
1303,0.0005554148747009787
1304,0.000554861360088334
1305,0.0005543087114743008
1306,0.0005537573191549284
1307,0.000553206499777331
1308,0.0005526571350607161
1309,0.0005521087307031896
1310,0.0005515622536090025
1311,0.0005510158578790545
1312,0.0005504701025893313
1313,0.0005499260658557017
1314,0.0005493819016720911
1315,0.0005488398721156477
1316,0.0005482988782674101
1317,0.0005477582042897242
1318,0.0005472186685462671
1319,0.0005466803729472476
1320,0.0005461424469182978
1321,0.0005456059763229369
1322,0.0005450709258274385
1323,0.0005445359237109622
1324,0.0005440032209604759
1325,0.0005434701252145094
1326,0.0005429385249715995
1327,0.0005424074629063152
1328,0.000541878257245303
1329,0.0005413495848276816
1330,0.000540821673212625
1331,0.0005402949481020168
1332,0.0005397683975460517
1333,0.0005392441342198823
1334,0.0005387193227890825
1335,0.0005381963363013232
1336,0.0005376748591668671
1337,0.000537152948221659
1338,0.0005366327402554862
1339,0.0005361141339548685
1340,0.0005355957347168439
1341,0.0005350781105232838
1342,0.0005345613076965591
1343,0.0005340456481767694
1344,0.0005335309949010409
1345,0.0005330173491097291
1346,0.0005325044882724339
1347,0.0005319924723463588
1348,0.0005314811255905337
1349,0.0005309705501910168
1350,0.0005304613464625965
1351,0.0005299534760962816
1352,0.0005294459247908013
1353,0.0005289389967707037
1354,0.0005284340979794089
1355,0.0005279289494601861
1356,0.0005274247105179
1357,0.0005269220884321959
1358,0.0005264195879838359
1359,0.0005259189759439825
1360,0.0005254183160365302
1361,0.0005249192936560886
1362,0.000524420607447337
1363,0.0005239230686628969
1364,0.0005234257845504141
1365,0.0005229295732697892
1366,0.0005224349436040509
1367,0.0005219401962002577
1368,0.0005214473645913924
1369,0.0005209547844214303
1370,0.000520463436532641
1371,0.0005199726445362571
1372,0.0005194823308344088
1373,0.0005189934548860598
1374,0.0005185053711621784
1375,0.0005180174757793426
1376,0.0005175311808647822
1377,0.000517045830982804
1378,0.0005165609096498976
1379,0.000516076907408469
1380,0.0005155940186413996
1381,0.0005151116212479129
1382,0.0005146298049040923
1383,0.0005141496022088087
1384,0.0005136690485373237
1385,0.0005131901336228812
1386,0.0005127123347891242
1387,0.0005122351681500089
1388,0.0005117586617042466
1389,0.0005112824027203102
1390,0.0005108079374013781
1391,0.0005103337765684305
1392,0.0005098609095523969
1393,0.0005093879243655871
1394,0.000508916892245619
1395,0.0005084459171402745
1396,0.0005079754570823707
1397,0.0005075069598047254
1398,0.0005070382754946986
1399,0.0005065707473910909
1400,0.0005061040901046216
1401,0.0005056375346867568
1402,0.000505172409257274
1403,0.00050470866258385
1404,0.0005042449535676869
1405,0.0005037815005215994
1406,0.0005033195188512998
1407,0.0005028582110992332
1408,0.0005023983841002713
1409,0.0005019383234403382
1410,0.0005014798353798677
1411,0.0005010211015135234
1412,0.00050056438597161
1413,0.0005001076784350737
1414,0.000499651364828557
1415,0.0004991963431565677
1416,0.0004987425846341641
1417,0.0004982889689212134
1418,0.0004978362270340968
1419,0.0004973840359546585
1420,0.0004969331284558121
1421,0.0004964826280571228
1422,0.0004960329764530816
1423,0.0004955837830568708
1424,0.0004951358652679554
1425,0.0004946880712315862
1426,0.0004942416964648412
1427,0.0004937951015079422
1428,0.0004933499724919012
1429,0.0004929059010114207
1430,0.0004924619781369867
1431,0.0004920191220060052
1432,0.0004915769530268683
1433,0.0004911354350772164
1434,0.0004906945117945806
1435,0.0004902547298477174
1436,0.0004898155068320285
1437,0.0004893769079659088
1438,0.0004889389736615587
1439,0.0004885019033621882
1440,0.0004880655465122423
1441,0.0004876297694736116
1442,0.0004871948672898332
1443,0.00048676032898427904
1444,0.0004863265288092652
1445,0.0004858939624274392
1446,0.0004854618954682932
1447,0.00048503028292561665
1448,0.0004846002401103995
1449,0.0004841702180585179
1450,0.0004837410483652767
1451,0.00048331195410144173
1452,0.00048288413876119464
1453,0.0004824571872055978
1454,0.0004820305963000224
1455,0.00048160522191256723
1456,0.0004811799880527702
1457,0.0004807559076748177
1458,0.00048033210605063776
1459,0.00047990921523897605
1460,0.0004794870122717716
1461,0.0004790655256087937
1462,0.0004786446857720703
1463,0.0004782240957665751
1464,0.0004778046970234173
1465,0.0004773855846296727
1466,0.0004769676342318287
1467,0.0004765504665387802
1468,0.0004761334220487657
1469,0.0004757172568257235
1470,0.00047530207763478227
1471,0.0004748867906869477
1472,0.0004744729567454535
1473,0.00047405929458883443
1474,0.0004736470771318827
1475,0.0004732347857014466
1476,0.00047282349576069593
1477,0.0004724125480606755
1478,0.0004720026604263671
1479,0.0004715932649866249
1480,0.0004711841348294271
1481,0.00047077584492597455
1482,0.00047036886533374523
1483,0.00046996207822271345
1484,0.0004695558151021662
1485,0.0004691502468721141
1486,0.000468745571632465
1487,0.00046834135208778893
1488,0.00046793761419268106
1489,0.00046753453526467923
1490,0.00046713208436614405
1491,0.00046673046572390275
1492,0.0004663300144798794
1493,0.00046592917206225465
1494,0.0004655299182158715
1495,0.0004651305857296854
1496,0.0004647321912542011
1497,0.000464334660358426
1498,0.0004639374150912456
1499,0.0004635406626707726
1500,0.0004631447907025224
1501,0.00046274955462199035
1502,0.00046235477049358354
1503,0.00046196049633278756
1504,0.0004615674352546102
1505,0.00046117433442131373
1506,0.0004607823293023212
1507,0.0004603910898130988
1508,0.00046000018659334517
1509,0.00045960982913919283
1510,0.00045922014708944315
1511,0.00045883091872619904
1512,0.0004584423181450293
1513,0.00045805471612879163
1514,0.0004576675168418426
1515,0.0004572808706376401
1516,0.0004568945257951553
1517,0.0004565094070327145
1518,0.0004561243452523629
1519,0.0004557402927361504
1520,0.0004553566310966614
1521,0.0004549734895184693
1522,0.00045459081723551754
1523,0.0004542094927057715
1524,0.00045382819962437506
1525,0.0004534474457975184
1526,0.00045306709075026194
1527,0.0004526878440494723
1528,0.0004523090482574838
1529,0.00045193082870611574
1530,0.00045155327150431284
1531,0.00045117618588326713
1532,0.0004507992671808798
1533,0.00045042375882239417
1534,0.0004500484126853109
1535,0.00044967365173249825
1536,0.0004492993685224766
1537,0.00044892593389125657
1538,0.0004485527590658773
1539,0.0004481799856173399
1540,0.00044780853393438326
1541,0.0004474371491639091
1542,0.00044706613808009356
1543,0.00044669639351517797
1544,0.0004463267947815942
1545,0.00044595738826065765
1546,0.00044558941467465885
1547,0.00044522149264128837
1548,0.00044485400491511086
1549,0.0004444872489498792
1550,0.00044412122038145805
1551,0.00044375519748955807
1552,0.00044339029309000165
1553,0.00044302603549298324
1554,0.00044266192579789826
1555,0.000442298734989259
1556,0.0004419358531725032
1557,0.00044157315490516607
1558,0.00044121172570125576
1559,0.0004408506405281351
1560,0.0004404900324092488
1561,0.0004401299232049192
1562,0.0004397700014417578
1563,0.0004394114167225432
1564,0.00043905290338863625
1565,0.00043869504832209786
1566,0.0004383376993470572
1567,0.00043798051444866957
1568,0.0004376245173860284
1569,0.00043726886646029857
1570,0.0004369133367324332
1571,0.00043655884893154033
1572,0.0004362049362171353
1573,0.0004358509552937215
1574,0.0004354980764647429
1575,0.0004351455165306527
1576,0.00043479379107187895
1577,0.00043444227237017773
1578,0.00043409130063369
1579,0.0004337407390198834
1580,0.0004333908452390828
1581,0.00043304131840445905
1582,0.0004326926627424462
1583,0.000432344449296543
1584,0.0004319967138286433
1585,0.00043164927567370374
1586,0.00043130258312594304
1587,0.00043095626184513626
1588,0.0004306105768377147
1589,0.0004302656169172958
1590,0.0004299209716113542
1591,0.00042957642425990594
1592,0.0004292329921178233
1593,0.0004288897796692499
1594,0.0004285472826392844
1595,0.00042820512247317843
1596,0.00042786361029470703
1597,0.00042752219837499867
1598,0.00042718175012832025
1599,0.0004268419033671932
1600,0.00042650214841244064
1601,0.00042616316845782155
1602,0.00042582468921460026
1603,0.0004254865160232938
1604,0.0004251490266295411
1605,0.0004248117135374701
1606,0.000424475353469703
1607,0.00042413889444284847
1608,0.00042380369779056567
1609,0.00042346841098829323
1610,0.0004231339297619416
1611,0.0004227994643864118
1612,0.0004224660786096505
1613,0.00042213295340574777
1614,0.0004218001282080688
1615,0.00042146836627260484
1616,0.00042113645778059144
1617,0.0004208052882637806
1618,0.0004204746251931285
1619,0.0004201441861772119
1620,0.0004198144805373288
1621,0.0004194856162464819
1622,0.00041915686034674904
1623,0.00041882842037876684
1624,0.0004185004203913693
1625,0.00041817308508071145
1626,0.00041784641509014307
1627,0.0004175200782696337
1628,0.00041719413859704776
1629,0.0004168685570021169
1630,0.0004165439470468166
1631,0.000416219402253072
1632,0.00041589553999974777
1633,0.00041557192034039243
1634,0.0004152485804746611
1635,0.0004149261231066699
1636,0.0004146041731872515
1637,0.0004142825093822783
1638,0.0004139612316791678
1639,0.00041364023661501605
1640,0.00041332000157441107
1641,0.0004130003322733684
1642,0.0004126811869475802
1643,0.0004123619434021116
1644,0.00041204391550028437
1645,0.00041172590309043386
1646,0.0004114082317593248
1647,0.0004110912477890736
1648,0.0004107745992027503
1649,0.00041045828202610315
1650,0.0004101425802137487
1651,0.00040982772272855607
1652,0.00040951291247048297
1653,0.00040919843459098207
1654,0.00040888458981033516
1655,0.0004085712899297633
1656,0.00040825807580458385
1657,0.00040794576112143877
1658,0.00040763366101788563
1659,0.00040732199505212076
1660,0.0004070107890351274
1661,0.00040670007128891533
1662,0.00040638937645156616
1663,0.0004060798824787491
1664,0.00040577028518822824
1665,0.0004054612891137194
1666,0.0004051526928553184
1667,0.0004048444116661916
1668,0.0004045369757551392
1669,0.0004042296415856166
1670,0.0004039228232269567
1671,0.0004036166320526274
1672,0.0004033106571552352
1673,0.0004030048574615424
1674,0.000402699907123774
1675,0.00040239546446727253
1676,0.0004020910898222095
1677,0.00040178714061268954
1678,0.00040148410129661093
1679,0.00040118090137838193
1680,0.00040087838262940024
1681,0.00040057649697955715
1682,0.00040027479314238624
1683,0.00039997372964306556
1684,0.0003996726419694088
1685,0.00039937243679145397
1686,0.0003990723215529631
1687,0.00039877303891475493
1688,0.0003984738854895629
1689,0.0003981751805638589
1690,0.000397876674668903
1691,0.00039757915660347553
1692,0.000397281499272363
1693,0.0003969846254654678
1694,0.00039668772837982255
1695,0.00039639178146680214
1696,0.0003960959561554886
1697,0.0003958004975755309
1698,0.0003955053743785852
1699,0.00039521100630615495
1700,0.0003949169523697115
1701,0.0003946231651162997
1702,0.0003943299538346317
1703,0.0003940370203252071
1704,0.0003937444898217589
1705,0.0003934523275453122
1706,0.0003931603751930043
1707,0.0003928692906676008
1708,0.00039257819912265156
1709,0.0003922877023406436
1710,0.00039199793553086615
1711,0.00039170816691562466
1712,0.0003914188712266262
1713,0.00039112974119261546
1714,0.00039084148934642336
1715,0.00039055346739873286
1716,0.0003902654215653068
1717,0.0003899781240676647
1718,0.0003896915467070701
1719,0.0003894048079241536
1720,0.0003891188349796584
1721,0.000388832974804654
1722,0.00038854762405472537
1723,0.0003882627149864681
1724,0.0003879781994753148
1725,0.0003876941294746465
1726,0.0003874102517403472
1727,0.00038712664120075396
1728,0.00038684391400292976
1729,0.00038656134370252277
1730,0.00038627913170681885
1731,0.0003859971748203973
1732,0.00038571567776580747
1733,0.00038543441530328274
1734,0.00038515401001554874
1735,0.0003848735621939642
1736,0.0003845934998716645
1737,0.0003843142344693534
1738,0.00038403496705135555
1739,0.0003837561326805396
1740,0.0003834777935170241
1741,0.0003831996487166649
1742,0.0003829218681370186
1743,0.00038264469395048287
1744,0.00038236764266982035
1745,0.0003820913222632863
1746,0.0003818152786232218
1747,0.0003815393807443004
1748,0.0003812640312666001
1749,0.00038098873895485246
1750,0.00038071419002166733
1751,0.00038044002901134504
1752,0.0003801659457357031
1753,0.00037989235532621523
1754,0.0003796192576090411
1755,0.0003793465145011035
1756,0.0003790740385635141
1757,0.0003788017817978577
1758,0.0003785300748837169
1759,0.0003782585712469819
1760,0.0003779875954729705
1761,0.00037771724734000987
1762,0.00037744693892619344
1763,0.00037717701542967693
1764,0.0003769072390904077
1765,0.0003766382820858068
1766,0.0003763693653824393
1767,0.0003761008234977341
1768,0.0003758329164822485
1769,0.00037556488548445724
1770,0.0003752974618633304
1771,0.0003750307027781975
1772,0.0003747640114457402
1773,0.00037449758691676064
1774,0.00037423143904362143
1775,0.0003739659558305708
1776,0.0003737007767266842
1777,0.00037343573074094554
1778,0.0003731712650626723
1779,0.0003729067944034614
1780,0.0003726431228015557
1781,0.0003723796956753433
1782,0.0003721163404730889
1783,0.00037185345360352015
1784,0.0003715909768949249
1785,0.000371328962322358
1786,0.00037106703454156773
1787,0.0003708058275304505
1788,0.00037054474628483406
1789,0.00037028377617639107
1790,0.0003700236216466394
1791,0.0003697634792190354
1792,0.00036950386242862664
1793,0.0003692444600597811
1794,0.00036898543101633786
1795,0.00036872664669038196
1796,0.0003684683245952445
1797,0.0003682101749884899
1798,0.0003679526758142366
1799,0.00036769518518501795
1800,0.00036743813730467033
1801,0.00036718152959201885
1802,0.0003669252215159649
1803,0.0003666692703403283
1804,0.00036641356487636834
1805,0.0003661582230573468
1806,0.00036590322035037564
1807,0.0003656483787234992
1808,0.0003653942851173493
1809,0.0003651400517367852
1810,0.00036488638312748555
1811,0.00036463303363939363
1812,0.00036438016923085663
1813,0.0003641275112269709
1814,0.0003638752411944422
1815,0.0003636232144254946
1816,0.0003633715015053652
1817,0.000363120058183317
1818,0.00036286892639061035
1819,0.0003626183198505166
1820,0.0003623679753642961
1821,0.00036211787896625727
1822,0.00036186814110453685
1823,0.00036161862015625715
1824,0.0003613693641340251
1825,0.0003611207062341335
1826,0.00036087209157203255
1827,0.00036062421292817285
1828,0.0003603763845046736
1829,0.0003601286995633518
1830,0.0003598815682466271
1831,0.000359634813854745
1832,0.00035938826527326774
1833,0.00035914177965131735
1834,0.0003588959623665529
1835,0.00035865033056138064
1836,0.000358405203266768
1837,0.00035816021622417843
1838,0.00035791540639716163
1839,0.00035767121934357493
1840,0.0003574271354969442
1841,0.0003571833768479443
1842,0.0003569400444800138
1843,0.00035669693127916814
1844,0.0003564539120010272
1845,0.00035621165918221846
1846,0.00035596949008670194
1847,0.0003557275905209043
1848,0.0003554859586249433
1849,0.000355244821401454
1850,0.0003550037879511538
1851,0.0003547632042084098
1852,0.00035452287708672813
1853,0.00035428265373945616
1854,0.0003540431405594616
1855,0.00035380363375623
1856,0.00035356461254569
1857,0.00035332565957851006
1858,0.000353087158646172
1859,0.0003528490732322509
1860,0.00035261117996245733
1861,0.0003523734958801492
1862,0.00035213606577062806
1863,0.0003518992551962032
1864,0.00035166253678260706
1865,0.0003514261622266857
1866,0.00035119002513341806
1867,0.0003509542466813752
1868,0.0003507185917465326
1869,0.0003504834694744697
1870,0.00035024836341401313
1871,0.00035001385477840906
1872,0.00034977938741438994
1873,0.00034954542454354945
1874,0.00034931161569801546
1875,0.00034907836515983906
1876,0.00034884506685551247
1877,0.00034861212691284264
1878,0.00034837965551131006
1879,0.00034814748241491697
1880,0.00034791549825461467
1881,0.00034768378680849883
1882,0.00034745223541758294
1883,0.00034722102546053693
1884,0.00034699039908864254
1885,0.0003467598318628247
1886,0.000346529527047615
1887,0.0003462995750265134
1888,0.0003460698025542949
1889,0.00034584050426224896
1890,0.0003456113920239527
1891,0.0003453825376393503
1892,0.0003451539043163647
1893,0.0003449257019746603
1894,0.00034469765072928245
1895,0.00034446989585998886
1896,0.0003442423967344576
1897,0.000344015288306728
1898,0.00034378861043069534
1899,0.0003435618474159477
1900,0.00034333577548745984
1901,0.0003431097684082116
1902,0.0003428838267270223
1903,0.00034265850202372573
1904,0.0003424331924144942
1905,0.00034220849214524685
1906,0.00034198383962056374
1907,0.00034175940270578416
1908,0.00034153534808632356
1909,0.00034131151417185186
1910,0.00034108789965919627
1911,0.0003408647974261296
1912,0.0003406416932849255
1913,0.0003404190562185198
1914,0.0003401965613286162
1915,0.0003399746313594092
1916,0.00033975275175998984
1917,0.000339531043492235
1918,0.00033930972413322695
1919,0.0003390885130436315
1920,0.00033886793217863687
1921,0.00033864740217167094
1922,0.00033842693912370915
1923,0.0003382070379730726
1924,0.00033798721649997543
1925,0.0003377677630942226
1926,0.0003375487779163288
1927,0.0003373296720615153
1928,0.000337111101425762
1929,0.00033689282469733965
1930,0.00033667452536201964
1931,0.00033645669269624797
1932,0.0003362392814964647
1933,0.0003360219633193153
1934,0.00033580490287756106
1935,0.00033558804254938453
1936,0.000335371555591684
1937,0.0003351552991550439
1938,0.0003349392808284924
1939,0.00033472341441365204
1940,0.000334508051123173
1941,0.00033429261347537454
1942,0.0003340777239402048
1943,0.0003338630379234982
1944,0.00033364867602256754
1945,0.0003334343201015595
1946,0.0003332204451836865
1947,0.0003330066982641052
1948,0.00033279330733396547
1949,0.0003325801350503979
1950,0.0003323674283548519
1951,0.0003321546732450118
1952,0.00033194229686861845
1953,0.0003317301570987998
1954,0.00033151815098986606
1955,0.00033130670006228745
1956,0.0003310951702390359
1957,0.00033088403238422403
1958,0.0003306733404191488
1959,0.0003304627476963023
1960,0.0003302523584552949
1961,0.00033004225665784863
1962,0.0003298323490032662
1963,0.0003296227124611542
1964,0.00032941338033319357
1965,0.00032920427256189324
1966,0.0003289953847215697
1967,0.00032878667915365174
1968,0.0003285783147038167
1969,0.0003283701849776949
1970,0.0003281623152664257
1971,0.0003279548953889968
1972,0.0003277474566727416
1973,0.00032754039925967006
1974,0.0003273335174974638
1975,0.0003271268148089873
1976,0.00032692040138125985
1977,0.00032671425287552816
1978,0.0003265083282429413
1979,0.00032630265494482645
1980,0.0003260972637178237
1981,0.00032589200126493004
1982,0.00032568721611785155
1983,0.00032548253784732607
1984,0.00032527794550463456
1985,0.00032507392382131745
1986,0.000324869776009738
1987,0.0003246661257352936
1988,0.0003244626557085361
1989,0.0003242595187887957
1990,0.00032405632200510365
1991,0.0003238537338767009
1992,0.0003236511866572926
1993,0.00032344873987933764
1994,0.00032324677114847517
1995,0.00032304502674186534
1996,0.0003228434780385553
1997,0.00032264213950658884
1998,0.0003224409576915818
1999,0.0003222401532143701
2000,0.000322039514461707
